"TRDAPL","TRDCOD","TRDNUO","TRDNUI","TRDCNV","TRDJUS","TRDIMV","TRDDFT"
"FCB","RISO","103","103","N","I","N",""
"FCB","RISO","104","","N","I","",""
"FCB","RISO","105","","N","I","",""
"FCB","RISO","106","","N","I","",""
"FCB","RISO","108","108","N","I","N",""
"FCB","RISO","109","","N","I","",""
"FCB","RISO","110","","N","I","",""
"FCB","RISO","111","","N","I","",""
"FCB","RISO","112","","N","I","",""
"FCB","RISO","114","","N","I","N",""
"FCB","RISO","115","","N","I","",""
"FCB","RISO","116","","N","I","",""
"FCB","RISO","117","117","N","I","N",""
"FCB","RISO","120","","N","I","",""
"FCB","RISO","121","","N","I","",""
"FCB","RISO","122","","N","I","",""
"FCB","RISO","123","","N","I","",""
"FCB","RISO","124","","N","I","",""
"FCB","RISO","125","","N","I","",""
"FCB","RISO","126","","N","I","",""
"FCB","RISO","211","","N","I","",""
"FCB","RISO","212","","N","I","",""
"FCB","RISO","216","","N","I","",""
"FCB","RISO","998","","N","I","",""
"FCB","RISO","999","","N","I","",""
"FCB","RMTI","001","001","C","I","N",""
"FCB","RRTA","039","039","C","I","N",""
"FCB","R090","001","","N","I","N","0200"
"FCB","R090","002","011","N","I","N",""
"FCB","R090","003","007","N","I","N",""
"FCB","R090","004","032","N","I","N",""
"FCB","R090","005","","N","I","","00000000000"
"FCB","VKEY","APL","","N","I","","FCB"
"FCB","VKEY","MTI","004","C","I","N",""
"FCB","VKEY","002","001","C","I","N",""
"FCB","VKEY","003","","N","I","N",""
"FCB","VKEY","011","014","N","I","N",""
"FCB","VKEY","012","","N","I","N",""
"FCB","VKEY","013","","N","I","N",""
"FCB","VKEY","037","013","N","I","N",""
"FCB","VKE2","APL","","N","I","","FCC"
"FCB","VKE2","MTI","COD","C","I","N",""
"FCB","VKE2","002","002","N","I","N",""
"FCB","VKE2","003","","N","I","N",""
"FCB","VKE2","011","011","N","I","N",""
"FCB","VKE2","012","012","N","I","N",""
"FCB","VKE2","013","013","N","I","N",""
"FCB","VKE2","037","037","N","I","N",""
"FCD","G800","001","001","N","I","N",""
"FCD","G800","002","002","N","I","N",""
"FCD","G800","003","","N","I","N","999999"
"FCD","G800","004","004","N","I","N",""
"FCD","G800","005","005","N","I","N",""
"FCD","G800","006","006","N","I","N",""
"FCD","RDEV","001","001","C","I","N",""
"FCD","RFCB","001","001","C","I","N",""
"FCD","RFCD","001","","N","I","N","RISO"
"FCD","RFLG","001","001","C","I","N",""
"FCD","RISO","I22","","N","I","",""
"FCD","RISO","K01","","N","I","",""
"FCD","RISO","K02","","N","I","",""
"FCD","RISO","MIL","","N","I","",""
"FCD","RISO","PRM","","N","I","",""
"FCD","RISO","001","003","C","I","N",""
"FCD","RISO","002","002","N","I","N",""
"FCD","RISO","003","003","N","I","N",""
"FCD","RISO","004","004","N","D","",""
"FCD","RISO","005","","N","I","",""
"FCD","RISO","006","","N","I","",""
"FCD","RISO","007","007","N","I","N",""
"FCD","RISO","011","011","N","I","N",""
"FCD","RISO","012","012","N","I","N",""
"FCD","RISO","013","013","N","I","N",""
"FCD","RISO","014","014","N","I","N",""
"FCD","RISO","015","015","N","I","N",""
"FCD","RISO","017","","N","I","",""
"FCD","RISO","018","","N","I","",""
"FCD","RISO","019","","N","I","",""
"FCD","RISO","021","","N","I","",""
"FCD","RISO","022","022","N","I","N",""
"FCD","RISO","025","025","N","I","N",""
"FCD","RISO","026","","N","I","",""
"FCD","RISO","032","032","N","I","N",""
"FCD","RISO","035","035","N","I","N",""
"FCD","RISO","037","037","N","I","N",""
"FCD","RISO","038","038","N","I","N",""
"FCD","RISO","039","039","N","I","N",""
"FCD","RISO","041","041","N","I","N",""
"FCD","RISO","042","","N","I","",""
"FCD","RISO","043","043","N","I","N",""
"FCD","RISO","044","","N","I","",""
"FCD","RISO","046","","N","I","",""
"FCD","RISO","047","","N","I","",""
"FCD","RISO","048","048","N","I","N",""
"FCD","RISO","049","049","N","I","N",""
"FCD","RISO","050","","N","I","",""
"FCD","RISO","052","","N","I","",""
"FCD","RISO","054","054","N","I","N",""
"FCD","RISO","060","","N","I","",""
"FCD","RISO","061","","N","I","",""
"FCD","RISO","062","","N","I","",""
"FCD","RISO","063","","N","I","",""
"FCD","RISO","066","","N","I","",""
"FCD","RISO","067","","N","I","",""
"FCD","RISO","070","","N","I","",""
"FCD","RISO","090","","N","I","",""
"FCD","RISO","091","","N","I","",""
"FCD","RISO","095","","N","I","",""
"FCD","RISO","098","098","N","I","N",""
"FCD","RISO","100","","N","I","",""
"FCD","RISO","102","102","N","I","N",""
"FCD","RISO","103","103","N","I","N",""
"FCD","RISO","104","","N","I","",""
"FCD","RISO","105","","N","I","",""
"FCD","RISO","106","","N","I","",""
"FCD","RISO","108","108","N","I","N",""
"FCD","RISO","109","","N","I","",""
"FCD","RISO","110","","N","I","",""
"FCD","RISO","111","","N","I","",""
"FCD","RISO","112","","N","I","",""
"FCD","RISO","114","","N","I","N",""
"FCD","RISO","115","","N","I","",""
"FCD","RISO","116","","N","I","",""
"FCD","RISO","117","117","N","I","N",""
"FCD","RISO","120","","N","I","",""
"FCD","RISO","121","","N","I","",""
"FCD","RISO","122","","N","I","",""
"FCD","RISO","123","","N","I","",""
"FCD","RISO","124","","N","I","",""
"FCD","RISO","125","","N","I","",""
"FCD","RISO","126","","N","I","",""
"FCD","RISO","211","","N","I","",""
"FCD","RISO","212","","N","I","",""
"FCD","RISO","216","","N","I","",""
"FCD","RISO","998","","N","I","",""
"FCD","RISO","999","","N","I","",""
"FCD","RMTI","001","001","C","I","N",""
"FCD","RRTA","039","039","C","I","N",""
"FCD","R090","001","","N","I","N","0200"
"FCD","R090","002","011","N","I","N",""
"FCD","R090","003","007","N","I","N",""
"FCD","R090","004","032","N","I","N",""
"FCD","R090","005","","N","I","","00000000000"
"FCD","VKEY","APL","","N","I","","FCD"
"FCD","VKEY","MTI","004","C","I","N",""
"FCD","VKEY","002","001","C","I","N",""
"FCD","VKEY","003","","N","I","N",""
"FCD","VKEY","011","014","N","I","N",""
"FCD","VKEY","012","","N","I","N",""
"FCD","VKEY","013","","N","I","N",""
"FCD","VKEY","037","013","N","I","N",""
"FCD","VKE2","APL","","N","I","","FCC"
"FCD","VKE2","MTI","COD","C","I","N",""
"FCD","VKE2","002","002","N","I","N",""
"FCD","VKE2","003","","N","I","N",""
"FCD","VKE2","011","011","N","I","N",""
"FCD","VKE2","012","012","N","I","N",""
"FCD","VKE2","013","013","N","I","N",""
"FCD","VKE2","037","037","N","I","N",""
"FCE","G800","001","001","N","I","N",""
"FCE","G800","002","002","N","I","N",""
"FCE","G800","003","","N","I","N","999999"
"FCE","G800","004","004","N","I","N",""
"FCE","G800","005","005","N","I","N",""
"FCE","G800","006","006","N","I","N",""
"FCE","RDEV","001","001","C","I","N",""
"FCE","RFCB","001","001","C","I","N",""
"FCE","RFCE","001","","N","I","","RISO"
"FCE","RFLG","001","001","C","I","N",""
"FCE","RISO","I22","","N","I","",""
"FCE","RISO","K01","","N","I","",""
"FCE","RISO","K02","","N","I","",""
"FCE","RISO","MIL","","N","I","",""
"FCE","RISO","PRM","","N","I","",""
"FCE","RISO","001","003","C","I","N",""
"FCE","RISO","002","002","N","I","N",""
"FCE","RISO","003","003","N","I","N",""
"FCE","RISO","004","004","N","D","",""
"FCE","RISO","005","","N","I","",""
"FCE","RISO","006","","N","I","",""
"FCE","RISO","007","007","N","I","N",""
"FCE","RISO","011","011","N","I","N",""
"FCE","RISO","012","012","N","I","N",""
"FCE","RISO","013","013","N","I","N",""
"FCE","RISO","014","014","N","I","N",""
"FCE","RISO","015","015","N","I","N",""
"FCE","RISO","017","","N","I","",""
"FCE","RISO","018","","N","I","",""
"FCE","RISO","019","","N","I","",""
"FCE","RISO","021","","N","I","",""
"FCE","RISO","022","022","N","I","N",""
"FCE","RISO","025","025","N","I","N",""
"FCE","RISO","026","","N","I","",""
"FCE","RISO","032","032","N","I","N",""
"FCE","RISO","035","035","N","I","N",""
"FCE","RISO","037","037","N","I","N",""
"FCE","RISO","038","038","N","I","N",""
"FCE","RISO","039","039","N","I","N",""
"FCE","RISO","041","041","N","I","N",""
"FCE","RISO","042","","N","I","",""
"FCE","RISO","043","043","N","I","N",""
"FCE","RISO","044","","N","I","",""
"FCE","RISO","046","","N","I","",""
"FCE","RISO","047","","N","I","",""
"FCE","RISO","048","048","N","I","N",""
"FCE","RISO","049","049","N","I","N",""
"FCE","RISO","050","","N","I","",""
"FCE","RISO","052","","N","I","",""
"FCE","RISO","054","054","N","I","N",""
"FCE","RISO","060","","N","I","",""
"FCE","RISO","061","","N","I","",""
"FCE","RISO","062","","N","I","",""
"FCE","RISO","063","","N","I","",""
"FCE","RISO","066","","N","I","",""
"FCE","RISO","067","","N","I","",""
"FCE","RISO","070","","N","I","",""
"FCE","RISO","090","","N","I","",""
"FCE","RISO","091","","N","I","",""
"FCE","RISO","095","","N","I","",""
"FCE","RISO","098","098","N","I","N",""
"FCE","RISO","100","","N","I","",""
"FCE","RISO","102","102","N","I","N",""
"FCE","RISO","103","103","N","I","N",""
"FCE","RISO","104","","N","I","",""
"FCE","RISO","105","","N","I","",""
"FCE","RISO","106","","N","I","",""
"FCE","RISO","108","108","N","I","N",""
"FCE","RISO","109","","N","I","",""
"FCE","RISO","110","","N","I","",""
"FCE","RISO","111","","N","I","",""
"FCE","RISO","112","","N","I","",""
"FCE","RISO","114","","N","I","N",""
"FCE","RISO","115","","N","I","",""
"FCE","RISO","116","","N","I","",""
"FCE","RISO","117","117","N","I","N",""
"FCE","RISO","120","","N","I","",""
"FCE","RISO","121","","N","I","",""
"FCE","RISO","122","","N","I","",""
"FCE","RISO","123","","N","I","",""
"FCE","RISO","124","","N","I","",""
"FCE","RISO","125","","N","I","",""
"FCE","RISO","126","","N","I","",""
"FCE","RISO","211","","N","I","",""
"FCE","RISO","212","","N","I","",""
"FCE","RISO","216","","N","I","",""
"FCE","RISO","998","","N","I","",""
"FCE","RISO","999","","N","I","",""
"FCE","RMTI","001","001","C","I","N",""
"FCE","RRTA","039","039","C","I","N",""
"FCE","R090","001","","N","I","N","0200"
"FCE","R090","002","011","N","I","N",""
"FCE","R090","003","007","N","I","N",""
"FCE","R090","004","032","N","I","N",""
"FCE","R090","005","","N","I","","00000000000"
"FCE","VKEY","APL","","N","I","","FCE"
"FCE","VKEY","MTI","004","C","I","N",""
"FCE","VKEY","002","001","C","I","N",""
"FCE","VKEY","003","","N","I","N",""
"FCE","VKEY","011","014","N","I","N",""
"FCE","VKEY","012","","N","I","N",""
"FCE","VKEY","013","","N","I","N",""
"FCE","VKEY","037","013","N","I","N",""
"FCE","VKE2","APL","","N","I","","FCC"
"FCE","VKE2","MTI","COD","C","I","N",""
"FCE","VKE2","002","002","N","I","N",""
"FCE","VKE2","003","","N","I","N",""
"FCE","VKE2","011","011","N","I","N",""
"FCE","VKE2","012","012","N","I","N",""
"FCE","VKE2","013","013","N","I","N",""
"FCF","G800","001","001","N","I","N",""
"FCE","VKE2","037","037","N","I","N",""
"FCF","G800","002","002","N","I","N",""
"FCF","G800","003","","N","I","N","999999"
"FCF","G800","004","004","N","I","N",""
"FCF","G800","005","005","N","I","N",""
"FCF","G800","006","006","N","I","N",""
"FCF","RDEV","001","001","C","I","N",""
"FCF","RFCB","001","001","C","I","N",""
"FCF","RFCF","001","","N","I","","RISO"
"FCF","RFLG","001","001","C","I","N",""
"FCF","RISO","I22","","N","I","",""
"FCF","RISO","K01","","N","I","",""
"FCF","RISO","K02","","N","I","",""
"FCF","RISO","MIL","","N","I","",""
"FCF","RISO","PRM","","N","I","",""
"FCF","RISO","001","003","C","I","N",""
"FCF","RISO","002","002","N","I","N",""
"FCF","RISO","003","003","N","I","N",""
"FCF","RISO","004","004","N","D","",""
"FCF","RISO","005","","N","I","",""
"FCF","RISO","006","","N","I","",""
"FCF","RISO","007","007","N","I","N",""
"FCF","RISO","011","011","N","I","N",""
"FCF","RISO","012","012","N","I","N",""
"FCF","RISO","013","013","N","I","N",""
"FCF","RISO","014","014","N","I","N",""
"FCF","RISO","015","015","N","I","N",""
"FCF","RISO","017","","N","I","",""
"FCF","RISO","018","","N","I","",""
"FCF","RISO","019","","N","I","",""
"FCF","RISO","021","","N","I","",""
"FCF","RISO","022","022","N","I","N",""
"FCF","RISO","025","025","N","I","N",""
"FCF","RISO","026","","N","I","",""
"FCF","RISO","032","032","N","I","N",""
"FCF","RISO","035","035","N","I","N",""
"FCF","RISO","037","037","N","I","N",""
"FCF","RISO","038","038","N","I","N",""
"FCF","RISO","039","039","N","I","N",""
"FCF","RISO","041","041","N","I","N",""
"FCF","RISO","042","","N","I","",""
"FCF","RISO","043","043","N","I","N",""
"FCF","RISO","044","","N","I","",""
"FCF","RISO","046","","N","I","",""
"FCF","RISO","047","","N","I","",""
"FCF","RISO","048","048","N","I","N",""
"FCF","RISO","049","049","N","I","N",""
"FCF","RISO","050","","N","I","",""
"FCF","RISO","052","","N","I","",""
"FCF","RISO","054","054","N","I","N",""
"FCF","RISO","060","","N","I","",""
"FCF","RISO","061","","N","I","",""
"FCF","RISO","062","","N","I","",""
"FCF","RISO","063","","N","I","",""
"FCF","RISO","066","","N","I","",""
"FCF","RISO","067","","N","I","",""
"FCF","RISO","070","","N","I","",""
"FCF","RISO","090","","N","I","",""
"FCF","RISO","091","","N","I","",""
"FCF","RISO","095","","N","I","",""
"FCF","RISO","098","098","N","I","N",""
"FCF","RISO","100","","N","I","",""
"FCF","RISO","102","102","N","I","N",""
"FCF","RISO","103","103","N","I","N",""
"FCF","RISO","104","","N","I","",""
"FCF","RISO","105","","N","I","",""
"FCF","RISO","106","","N","I","",""
"FCF","RISO","108","108","N","I","N",""
"FCF","RISO","109","","N","I","",""
"FCF","RISO","110","","N","I","",""
"FCF","RISO","111","","N","I","",""
"FCF","RISO","112","","N","I","",""
"FCF","RISO","114","","N","I","N",""
"FCF","RISO","115","","N","I","",""
"FCF","RISO","116","","N","I","",""
"FCF","RISO","117","117","N","I","N",""
"FCF","RISO","120","","N","I","",""
"FCF","RISO","121","","N","I","",""
"FCF","RISO","122","","N","I","",""
"FCF","RISO","123","","N","I","",""
"FCF","RISO","124","","N","I","",""
"FCF","RISO","125","","N","I","",""
"FCF","RISO","126","","N","I","",""
"FCF","RISO","211","","N","I","",""
"FCF","RISO","212","","N","I","",""
"FCF","RISO","216","","N","I","",""
"FCF","RISO","998","","N","I","",""
"FCF","RISO","999","","N","I","",""
"FCF","RMTI","001","001","C","I","N",""
"FCF","RRTA","039","039","C","I","N",""
"FCF","R090","001","","N","I","N","0200"
"FCF","R090","002","011","N","I","N",""
"FCF","R090","003","007","N","I","N",""
"FCF","R090","004","032","N","I","N",""
"FCF","R090","005","","N","I","","00000000000"
"FCF","VKEY","APL","","N","I","","FCF"
"FCF","VKEY","MTI","004","C","I","N",""
"FCF","VKEY","002","001","C","I","N",""
"FCF","VKEY","003","","N","I","N",""
"FCF","VKEY","011","014","N","I","N",""
"FCF","VKEY","012","","N","I","N",""
"FCF","VKEY","013","","N","I","N",""
"FCF","VKEY","037","013","N","I","N",""
"FCF","VKE2","APL","","N","I","","FCC"
"FCF","VKE2","MTI","COD","C","I","N",""
"FCF","VKE2","002","002","N","I","N",""
"FCF","VKE2","003","","N","I","N",""
"FCF","VKE2","011","011","N","I","N",""
"FCF","VKE2","012","012","N","I","N",""
"FCF","VKE2","013","013","N","I","N",""
"FCF","VKE2","037","037","N","I","N",""
"RBE","G800","003","","N","I","N","000000"
"RBE","G800","007","007","N","I","N",""
"RBE","G800","011","011","N","I","N",""
"RBE","G800","012","012","N","I","N",""
"RBE","G800","024","024","N","I","N",""
"RBE","G800","033","","N","I","N","00000000109"
"RBE","RFLG","001","001","C","I","N",""
"RBE","RIRS","001","001","C","I","N",""
"RBE","RISO","I22","","N","I","",""
"RBE","RISO","K01","","N","I","",""
"RBE","RISO","K02","","N","I","",""
"RBE","RISO","MIL","","N","I","",""
"RBE","RISO","PRM","","N","I","",""
"RBE","RISO","001","COD","C","I","N",""
"RBE","RISO","002","002","N","I","N",""
"RBE","RISO","003","003","N","I","N",""
"RBE","RISO","004","004","N","I","",""
"RBE","RISO","005","","N","I","",""
"RBE","RISO","006","","N","I","",""
"RBE","RISO","007","007","N","I","N",""
"RBE","RISO","011","011","N","I","N",""
"RBE","RISO","012","012","N","I","N",""
"RBE","RISO","013","","N","I","",""
"RBE","RISO","014","","N","I","",""
"RBE","RISO","015","015","N","I","N",""
"RBE","RISO","017","","N","I","",""
"RBE","RISO","018","","N","I","",""
"RBE","RISO","019","","N","I","",""
"RBE","RISO","021","","N","I","",""
"RBE","RISO","022","022","N","I","N",""
"RBE","RISO","025","","N","I","",""
"RBE","RISO","026","","N","I","",""
"RBE","RISO","032","032","N","I","N",""
"RBE","RISO","035","035","N","I","N",""
"RBE","RISO","037","037","N","I","N",""
"RBE","RISO","038","038","N","I","N",""
"RBE","RISO","039","039","N","I","N",""
"RBE","RISO","041","041","N","I","N",""
"RBE","RISO","042","","N","I","",""
"RBE","RISO","043","043","N","I","N",""
"RBE","RISO","044","","N","I","",""
"RBE","RISO","046","","N","I","",""
"RBE","RISO","047","","N","I","",""
"RBE","RISO","048","","N","I","",""
"RBE","RISO","049","049","N","I","N",""
"RBE","RISO","050","","N","I","",""
"RBE","RISO","052","","N","I","",""
"RBE","RISO","054","054","N","I","N",""
"RBE","RISO","060","","N","I","",""
"RBE","RISO","061","","N","I","",""
"RBE","RISO","062","","N","I","",""
"RBE","RISO","063","","N","I","",""
"RBE","RISO","066","","N","I","",""
"RBE","RISO","067","","N","I","",""
"RBE","RISO","070","","N","I","",""
"RBE","RISO","090","","N","I","",""
"RBE","RISO","091","","N","I","",""
"RBE","RISO","095","","N","I","",""
"RBE","RISO","098","","N","I","",""
"RBE","RISO","100","","N","I","",""
"RBE","RISO","102","102","N","I","N",""
"RBE","RISO","103","","N","I","",""
"RBE","RISO","104","","N","I","",""
"RBE","RISO","105","","N","I","",""
"RBE","RISO","106","","N","I","",""
"RBE","RISO","108","","N","I","",""
"RBE","RISO","109","","N","I","",""
"RBE","RISO","110","","N","I","",""
"RBE","RISO","111","","N","I","",""
"RBE","RISO","112","","N","I","",""
"RBE","RISO","114","","N","I","",""
"RBE","RISO","115","","N","I","",""
"RBE","RISO","116","","N","I","",""
"RBE","RISO","117","","N","I","",""
"RBE","RISO","120","","N","I","",""
"RBE","RISO","121","","N","I","",""
"RBE","RISO","122","","N","I","",""
"RBE","RISO","123","","N","I","",""
"RBE","RISO","124","","N","I","",""
"RBE","RISO","125","","N","I","",""
"RBE","RISO","126","","N","I","",""
"RBE","RISO","211","","N","I","",""
"RBE","RISO","212","","N","I","",""
"RBE","RISO","216","","N","I","",""
"RBE","RISO","998","","N","I","",""
"RBE","RISO","999","","N","I","",""
"RBE","RMTI","001","001","C","I","N",""
"RBE","ROPT","001","001","C","I","N",""
"RBE","RPNT","001","001","C","I","N",""
"RBE","RRBE","001","001","N","I","N",""
"RBE","RRTA","039","039","C","I","N",""
"RBE","R003","001","001","C","I","N","000000"
"RBE","R024","001","001","C","I","N",""
"RBE","R090","001","","N","I","","0200"
"RBE","R090","002","011","N","I","N",""
"RBE","R090","003","007","N","I","N",""
"RBE","R090","004","032","N","I","N",""
"RBE","R090","005","","N","I","","00000000000"
"RBE","VKEY","HOR","019","N","I","N",""
"RBE","VKEY","MIL","","N","I","N","*BLANKS"
"RBE","VKEY","011","014","N","I","N",""
"RBE","VKEY","013","","N","I","N",""
"RBE","VKEY","037","","N","I","N","*BLANKS"
"RBE","VKEY","998","","N","I","N",""
"RBE","VKE2","APL","","N","I","N","RBE"
"RBE","VKE2","MTI","COD","N","I","N",""
"RBE","VKE2","002","002","N","I","N",""
"RBE","VKE2","003","","N","I","N",""
"RBE","VKE2","011","011","N","I","N",""
"RBE","VKE2","012","012","N","I","N",""
"RBE","VKE2","037","037","N","I","N",""
"RBE","VKE3","APL","","N","I","","RBE"
"RBE","VKE3","MTI","COD","N","I","N",""
"RBE","VKE3","002","","N","I","N",""
"RBE","VKE3","003","","N","I","",""
"RBE","VKE3","011","014","N","I","N",""
"RBE","VKE3","012","019","N","I","N",""
"RBE","VKE3","013","","N","I","",""
"RBE","VKE3","037","013","N","I","N",""
"ATM","IRAD","126","","N","I","",""
"ATM","IREF","INP","","N","I","",""
"ATM","IREF","REF","INP","C","I","N",""
"ATM","IRHE","INP","","N","I","N",""
"ATM","IRHE","OUT","INP","C","I","N",""
"ATM","IRRV","COD","","N","I","",""
"ATM","IRRV","002","032","N","I","N",""
"ATM","IRRV","003","017","N","I","N",""
"ATM","IRRV","004","023","N","D","",""
"ATM","IRRV","007","","N","I","",""
"ATM","IRRV","011","021","N","I","N",""
"ATM","IRRV","012","019","N","I","N",""
"ATM","IRRV","013","018","N","D","N",""
"ATM","IRRV","014","031","N","I","N",""
"ATM","IRRV","015","018","N","D","N",""
"ATM","IRRV","017","018","N","D","N",""
"ATM","IRRV","018","","N","I","","010"
"ATM","IRRV","019","","N","I","","170"
"ATM","IRRV","022","","N","I","","021"
"ATM","IRRV","025","","N","I","","00"
"ATM","IRRV","032","","N","I","","10000000062"
"ATM","IRRV","035","006","N","I","N",""
"ATM","IRRV","037","018","N","I","N",""
"ATM","IRRV","038","020","N","I","N",""
"ATM","IRRV","039","015","C","I","N",""
"ATM","IRRV","041","002","N","I","N",""
"ATM","IRRV","042","","N","I","",""
"ATM","IRRV","043","026","N","I","N",""
"ATM","IRRV","048","","N","I","","30                      30000017000000000000"
"ATM","IRRV","049","027","N","I","N",""
"ATM","IRRV","052","010","N","I","N",""
"ATM","IRRV","054","","N","I","",""
"ATM","IRRV","060","","N","I","","0062TES1+000"
"ATM","IRRV","061","","N","I","",""
"ATM","IRRV","090","","N","I","",""
"ATM","IRRV","095","","N","I","","000000000000"
"ATM","IRRV","100","","N","I","",""
"ATM","IRRV","102","","N","I","",""
"ATM","IRRV","126","","N","I","",""
"ATM","ITRI","INP","","N","I","",""
"ATM","ITRI","OUT","INP","C","I","N",""
"ATM","IVIS","COD","001","C","I","N",""
"ATM","IVIS","VSG","001","C","I","N",""
"ATM","IVIS","001","","P","I","N",""
"ATM","IVIS","002","006","N","I","N",""
"ATM","IVIS","003","017","C","I","N",""
"ATM","IVIS","004","009","N","D","N",""
"ATM","IVIS","007","","P","I","N",""
"ATM","IVIS","011","021","N","I","N",""
"ATM","IVIS","012","019","N","I","N",""
"ATM","IVIS","013","018","N","D","N",""
"ATM","IVIS","014","031","N","I","N",""
"ATM","IVIS","018","","N","I","N","6011"
"ATM","IVIS","019","","N","I","N","600"
"ATM","IVIS","021","","N","I","N","600"
"ATM","IVIS","022","","N","I","N","9010"
"ATM","IVIS","025","017","C","I","N",""
"ATM","IVIS","026","","P","I","N",""
"ATM","IVIS","028","046","N","D","N",""
"ATM","IVIS","032","","N","I","N","438167"
"ATM","IVIS","033","","N","I","N",""
"ATM","IVIS","035","006","N","I","N",""
"ATM","IVIS","037","018","N","I","N",""
"ATM","IVIS","038","020","N","I","N",""
"ATM","IVIS","039","","P","I","N",""
"ATM","IVIS","041","003","N","I","N",""
"ATM","IVIS","042","","N","I","N","CLAIBOGOTA   CO"
"ATM","IVIS","043","","N","D","N","                         BOGOTA       CO"
"ATM","IVIS","048","","P","I","N",""
"ATM","IVIS","049","027","N","I","N",""
"ATM","IVIS","052","010","N","I","N",""
"ATM","IVIS","053","","N","I","N","2001010100000000"
"ATM","IVIS","062","017","C","I","N",""
"ATM","IVIS","063","","N","I","N","X(8000000000"
"ATM","IVIS","068","","P","I","N",""
"ATM","IVIS","090","","P","I","N",""
"ATM","IVIS","100","","P","I","N",""
"ATM","IVIS","119","","N","I","N","600000000000000000"
"ATM","I022","INP","","N","I","N",""
"ATM","I022","OUT","INP","C","I","N",""
"ATM","PPIN","INP","","N","I","",""
"ATM","PPIN","OUT","INP","C","I","N",""
"ATM","PVCT","COM","","N","I","","EC"
"ATM","PVCT","IND","IND","N","I","N",""
"ATM","PVCT","PAN","PAN","N","I","N",""
"ATM","PVCT","PBF","","N","I","","01"
"ATM","PVCT","PBL","PBL","N","I","N",""
"ATM","PVCT","PVK","","N","I","N",""
"ATM","PVCT","PVV","PVV","N","I","N",""
"ATM","PVCT","ZPK","PEK","N","I","N",""
"ATM","PVRP","COD","ERR","C","I","N",""
"ATM","PVRP","RAZ","ERR","C","I","N",""
"ATM","PVRP","RES","ERR","C","I","N",""
"ATM","PVRP","SAL","","N","I","",""
"ATM","PVTK","COM","","N","I","","DA"
"ATM","PVTK","DEC","","N","I","",""
"ATM","PVTK","LMN","","N","I","","04"
"ATM","PVTK","LMX","","N","I","","04"
"ATM","PVTK","OFF","PVV","N","I","N",""
"ATM","PVTK","PAN","PAN","N","I","N",""
"ATM","PVTK","PBF","","N","I","","01"
"ATM","PVTK","PBL","PBL","N","I","N",""
"ATM","PVTK","PVK","","N","I","",""
"ATM","PVTK","TPK","PEK","N","I","N",""
"ATM","RATM","BIN","032","N","I","N",""
"ATM","RATM","I22","","N","I","",""
"ATM","RATM","K01","","N","I","","ATM"
"ATM","RATM","K02","","N","I","",""
"ATM","RATM","K1A","","N","I","","1"
"ATM","RATM","K1B","017","N","I","N",""
"ATM","RATM","K1C","017","N","I","N",""
"ATM","RATM","K1D","","N","I","",""
"ATM","RATM","K1E","","N","I","",""
"ATM","RATM","K1F","","N","I","",""
"ATM","RATM","K2A","","N","I","","000"
"ATM","RATM","K2B","","N","I","","1040"
"ATM","RATM","K2C","021","N","I","N",""
"ATM","RATM","K2D","","N","I","","*ZEROS"
"ATM","RATM","K2E","021","N","I","N",""
"ATM","RATM","K2F","017","N","I","N",""
"ATM","RATM","K2G","","N","I","",""
"ATM","RATM","MIL","","N","I","",""
"ATM","RATM","PRM","","N","I","",""
"ATM","RATM","001","001","C","I","N",""
"ATM","RATM","002","048","N","I","N",""
"ATM","RATM","003","017","C","I","N",""
"ATM","RATM","004","009","N","I","N",""
"ATM","RATM","005","","N","I","",""
"ATM","RATM","006","","N","I","",""
"ATM","RATM","007","","N","I","",""
"ATM","RATM","011","021","N","I","N",""
"ATM","RATM","012","019","N","I","N",""
"ATM","RATM","013","018","N","I","N",""
"ATM","RATM","014","031","N","I","N",""
"ATM","RATM","015","","N","I","",""
"ATM","RATM","017","","N","I","",""
"ATM","RATM","018","","N","I","","6011"
"ATM","RATM","019","","N","I","","170"
"ATM","RATM","021","","N","I","","170"
"ATM","RATM","022","","N","I","","051"
"ATM","RATM","025","","N","I","","00"
"ATM","RATM","026","","N","I","",""
"ATM","RATM","032","","N","I","",""
"ATM","RATM","035","006","N","I","N",""
"ATM","RATM","037","","N","I","",""
"ATM","RATM","038","020","N","I","N",""
"ATM","RATM","039","015","N","I","N",""
"ATM","RATM","041","","N","I","",""
"ATM","RATM","042","003","C","I","N",""
"ATM","RATM","043","","N","I","N",""
"ATM","RATM","044","","N","I","",""
"ATM","RATM","046","","N","I","",""
"ATM","RATM","047","","N","I","",""
"ATM","RATM","048","","N","I","","000000099997777"
"ATM","RATM","049","027","N","I","N",""
"ATM","RATM","050","","N","I","","170"
"ATM","RATM","051","027","N","I","N",""
"ATM","RATM","052","010","N","I","N",""
"ATM","RATM","053","","N","I","",""
"ATM","RATM","059","012","N","I","N",""
"ATM","RATM","060","","N","I","",""
"ATM","RATM","061","","N","I","",""
"ATM","RATM","062","","N","I","",""
"ATM","RATM","063","","N","I","",""
"ATM","RATM","066","","N","I","",""
"ATM","RATM","067","","N","I","",""
"ATM","RATM","07C","","N","I","",""
"ATM","RATM","070","","N","I","",""
"ATM","RATM","090","","N","I","",""
"ATM","RATM","091","","N","I","",""
"ATM","RATM","095","","N","I","",""
